Total NoC area is	0.45666499999999993	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.456665	um^2
Total NoC area is	0.0642186	um^2
