NoP latency for layer	60_to_65	is	42	cycles
NoP latency for layer	62_to_86	is	21	cycles
NoP latency for layer	61_to_65	is	42	cycles
NoP latency for layer	61_to_73	is	42	cycles
NoP latency for layer	31_to_33	is	42	cycles
NoP latency for layer	30_to_41	is	42	cycles
NoP latency for layer	1_to_5	is	49	cycles
NoP latency for layer	1_to_11	is	49	cycles
NoP latency for layer	0_to_11	is	49	cycles
NoP latency for layer	30_to_33	is	42	cycles
NoP latency for layer	60_to_73	is	42	cycles
NoP latency for layer	31_to_41	is	42	cycles
NoP latency for layer	2_to_24	is	27	cycles
NoP latency for layer	34_to_57	is	356	cycles
NoP latency for layer	62_to_74	is	21	cycles
NoP latency for layer	32_to_34	is	21	cycles
NoP latency for layer	32_to_48	is	21	cycles
NoP latency for layer	0_to_23	is	49	cycles
NoP latency for layer	36_to_57	is	356	cycles
NoP latency for layer	2_to_6	is	27	cycles
NoP latency for layer	2_to_16	is	27	cycles
NoP latency for layer	2_to_8	is	27	cycles
NoP latency for layer	2_to_18	is	27	cycles
NoP latency for layer	32_to_46	is	21	cycles
NoP latency for layer	68_to_87	is	356	cycles
NoP latency for layer	1_to_23	is	49	cycles
