6
5
5
6
3
5
5
5
6
3
5
5
5
6
3
5
5
5
6
3
5
5
5
6
3
5
5
5
6
3
5
5
5
6
3
5
5
5
6
3
5
5
5
6
3
5
5
5
6
3
5
5
5
6
3
5
5
5
5
1
2
2
2
2
2
2
2
2
2
2
2
2
