Total NoC latency is	6.75e-08	s
Total NoC latency is	2.1625e-07	s
Total NoC latency is	2.5625e-07	s
Total NoC latency is	1.0125e-07	s
Total NoC latency is	2.1625e-07	s
Total NoC latency is	2.5625e-07	s
Total NoC latency is	1.0125e-07	s
Total NoC latency is	2.1625e-07	s
Total NoC latency is	2.5625e-07	s
Total NoC latency is	1.0125e-07	s
Total NoC latency is	2.1625e-07	s
Total NoC latency is	2.5625e-07	s
Total NoC latency is	1.0125e-07	s
Total NoC latency is	2.1625e-07	s
Total NoC latency is	2.5625e-07	s
Total NoC latency is	1.0125e-07	s
Total NoC latency is	2.1625e-07	s
Total NoC latency is	2.5625e-07	s
Total NoC latency is	2.875e-08	s
