0
0
15
0
0
23
26
0
23
0
0
0
23
26
0
23
0
0
0
23
26
0
23
0
0
0
23
26
0
23
0
0
0
23
26
0
23
0
0
0
23
26
0
23
0
0
0
23
26
0
23
0
0
0
23
26
0
23
0
0
0
23
26
0
23
0
0
0
23
26
0
23
0
0
0
23
26
0
23
0
0
0
23
54
173
205
81
173
205
81
173
205
81
173
205
81
173
205
81
173
205
23
