Total NoC power is	0.011901400000000001	W
Total NoC power is	0.0114225	W
Total NoC power is	0.011407400000000002	W
Total NoC power is	0.011407400000000002	W
Total NoC power is	0.011407400000000002	W
Total NoC power is	0.011407400000000002	W
Total NoC power is	0.011407400000000002	W
Total NoC power is	0.011407400000000002	W
Total NoC power is	0.011407400000000002	W
Total NoC power is	0.011407400000000002	W
Total NoC power is	0.011407400000000002	W
Total NoC power is	0.011407400000000002	W
Total NoC power is	0.0110116	W
Total NoC power is	0.0114225	W
Total NoC power is	0.011407400000000002	W
Total NoC power is	0.0110116	W
Total NoC power is	0.0114225	W
Total NoC power is	0.011407400000000002	W
Total NoC power is	0.0110116	W
Total NoC power is	0.0114225	W
Total NoC power is	0.011399800000000002	W
Total NoC power is	3.082235911602209e-05	W
