Total NoC latency is	7.625e-08	s
Total NoC latency is	4e-07	s
Total NoC latency is	7.625e-08	s
Total NoC latency is	4e-07	s
Total NoC latency is	7.625e-08	s
Total NoC latency is	4e-07	s
Total NoC latency is	7.625e-08	s
Total NoC latency is	4e-07	s
Total NoC latency is	7.625e-08	s
Total NoC latency is	4e-07	s
Total NoC latency is	7.625e-08	s
Total NoC latency is	4e-07	s
Total NoC latency is	7.625e-08	s
Total NoC latency is	4e-07	s
Total NoC latency is	7.625e-08	s
Total NoC latency is	4e-07	s
Total NoC latency is	7.625e-08	s
Total NoC latency is	4e-07	s
Total NoC latency is	7.625e-08	s
Total NoC latency is	4e-07	s
Total NoC latency is	7.625e-08	s
Total NoC latency is	4e-07	s
Total NoC latency is	7.625e-08	s
Total NoC latency is	4.35e-07	s
