Total NoC latency is	7.625e-08	s
Total NoC latency is	0.0	s
Total NoC latency is	1.25e-07	s
Total NoC latency is	6.125e-08	s
Total NoC latency is	0.0	s
Total NoC latency is	1.25e-07	s
Total NoC latency is	6.125e-08	s
Total NoC latency is	0.0	s
Total NoC latency is	1.25e-07	s
Total NoC latency is	6.125e-08	s
Total NoC latency is	0.0	s
Total NoC latency is	1.25e-07	s
Total NoC latency is	6.125e-08	s
Total NoC latency is	0.0	s
Total NoC latency is	1.25e-07	s
Total NoC latency is	6.125e-08	s
Total NoC latency is	0.0	s
Total NoC latency is	1.25e-07	s
Total NoC latency is	6.125e-08	s
Total NoC latency is	0.0	s
Total NoC latency is	1.25e-07	s
Total NoC latency is	6.125e-08	s
Total NoC latency is	0.0	s
Total NoC latency is	1.25e-07	s
Total NoC latency is	6.125e-08	s
Total NoC latency is	0.0	s
Total NoC latency is	1.25e-07	s
Total NoC latency is	6.125e-08	s
Total NoC latency is	0.0	s
Total NoC latency is	1.25e-07	s
Total NoC latency is	6.125e-08	s
Total NoC latency is	0.0	s
Total NoC latency is	1.25e-07	s
Total NoC latency is	6.125e-08	s
Total NoC latency is	0.0	s
Total NoC latency is	1e-07	s
