Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0071354	um^2
Total NoC area is	0.0142708	um^2
Total NoC area is	0.0142708	um^2
Total NoC area is	0.0142708	um^2
Total NoC area is	0.0142708	um^2
Total NoC area is	0.0142708	um^2
Total NoC area is	0.0142708	um^2
Total NoC area is	0.0142708	um^2
Total NoC area is	0.0142708	um^2
Total NoC area is	0.0142708	um^2
Total NoC area is	0.0142708	um^2
Total NoC area is	0.0142708	um^2
Total NoC area is	0.0142708	um^2
