Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0	um^2
Total NoC area is	0.0285416	um^2
Total NoC area is	0.0285416	um^2
