0
0
0.245296
0
0
0.422622
0.664186
0
0.422622
0
0
0
0.422622
0.664186
0
0.422622
0
0
0
0.422622
0.664186
0
0.422622
0
0
0
0.422622
0.664186
0
0.422622
0
0
0
0.422622
0.664186
0
0.422622
0
0
0
0.422622
0.664186
0
0.422622
0
0
0
0.422622
0.664186
0
0.422622
0
0
0
0.422622
0.664186
0
0.422622
0
0
0
0.422622
0.664186
0
0.422622
0
0
0
0.422622
0.664186
0
0.422622
0
0
0
0.422622
0.664186
0
0.422622
0
0
0
0.422622
0.422622
