Total NoC latency is	0.0	s
Total NoC latency is	0.0	s
Total NoC latency is	1.925e-07	s
Total NoC latency is	2.0625e-07	s
Total NoC latency is	0.0	s
Total NoC latency is	0.0	s
Total NoC latency is	1.925e-07	s
Total NoC latency is	2.0625e-07	s
Total NoC latency is	0.0	s
Total NoC latency is	0.0	s
Total NoC latency is	1.925e-07	s
Total NoC latency is	2.0625e-07	s
Total NoC latency is	0.0	s
Total NoC latency is	0.0	s
Total NoC latency is	1.925e-07	s
Total NoC latency is	2.0625e-07	s
Total NoC latency is	4.6375e-07	s
