Total NoC power is	0	W
Total NoC power is	0	W
Total NoC power is	0.0110618	W
Total NoC power is	0	W
Total NoC power is	0	W
Total NoC power is	0.0110618	W
Total NoC power is	0	W
Total NoC power is	0	W
Total NoC power is	0.0110618	W
Total NoC power is	0	W
Total NoC power is	0	W
Total NoC power is	0.0110618	W
Total NoC power is	0	W
Total NoC power is	0	W
Total NoC power is	0.0110618	W
Total NoC power is	0	W
Total NoC power is	0	W
Total NoC power is	0.0110618	W
Total NoC power is	0.0006608220000000001	W
