Total NoC latency is	7.625e-08	s
Total NoC latency is	3.625e-07	s
Total NoC latency is	1.35e-07	s
Total NoC latency is	3.625e-07	s
Total NoC latency is	1.35e-07	s
Total NoC latency is	3.625e-07	s
Total NoC latency is	1.35e-07	s
Total NoC latency is	3.625e-07	s
Total NoC latency is	1.35e-07	s
Total NoC latency is	3.625e-07	s
Total NoC latency is	1.35e-07	s
Total NoC latency is	3.625e-07	s
Total NoC latency is	1.35e-07	s
Total NoC latency is	3.625e-07	s
Total NoC latency is	1.35e-07	s
Total NoC latency is	3.625e-07	s
Total NoC latency is	1.35e-07	s
Total NoC latency is	3.625e-07	s
Total NoC latency is	1.35e-07	s
Total NoC latency is	3.625e-07	s
Total NoC latency is	1.35e-07	s
Total NoC latency is	3.625e-07	s
Total NoC latency is	1.35e-07	s
Total NoC latency is	3.625e-07	s
Total NoC latency is	3e-08	s
